steps,avg_reward,collision_rate,episode_length
100,32.01213270142181,0.0,40.0
200,32.01213270142181,0.0,40.0
300,32.01213270142181,0.0,40.0
400,32.01213270142181,0.0,40.0
500,32.01213270142181,0.0,40.0
600,32.01213270142181,0.0,40.0
700,32.01213270142181,0.0,40.0
800,32.01213270142181,0.0,40.0
900,32.01213270142181,0.0,40.0
1000,32.01213270142181,0.0,40.0
1100,32.01213270142181,0.0,40.0
1200,32.01213270142181,0.0,40.0
1300,32.01213270142181,0.0,40.0
1400,32.01213270142181,0.0,40.0
1500,32.01213270142181,0.0,40.0
1600,32.01213270142181,0.0,40.0
1700,32.01213270142181,0.0,40.0
1800,32.01213270142181,0.0,40.0
1900,32.01213270142181,0.0,40.0
2000,32.01213270142181,0.0,40.0
2100,32.01213270142181,0.0,40.0
2200,32.01213270142181,0.0,40.0
2300,32.01213270142181,0.0,40.0
2400,32.01213270142181,0.0,40.0
2500,32.01213270142181,0.0,40.0
2600,32.01213270142181,0.0,40.0
2700,32.01213270142181,0.0,40.0
2800,32.01213270142181,0.0,40.0
2900,32.01213270142181,0.0,40.0
3000,32.01213270142181,0.0,40.0
3100,32.01213270142181,0.0,40.0
3200,32.01213270142181,0.0,40.0
3300,32.01213270142181,0.0,40.0
3400,32.01213270142181,0.0,40.0
3500,32.01213270142181,0.0,40.0
3600,32.01213270142181,0.0,40.0
3700,32.01213270142181,0.0,40.0
3800,32.01213270142181,0.0,40.0
3900,32.01213270142181,0.0,40.0
4000,32.01213270142181,0.0,40.0
4100,32.01213270142181,0.0,40.0
4200,32.01213270142181,0.0,40.0
4300,32.01213270142181,0.0,40.0
4400,32.01213270142181,0.0,40.0
4500,32.55879936808847,0.0,40.0
4600,32.438799368088475,0.0,40.0
4700,32.332132701421806,0.0,40.0
4800,32.23879936808848,0.0,40.0
4900,32.17213270142181,0.0,40.0
5000,32.13213270142181,0.0,40.0
5100,32.05213270142181,0.0,40.0
5200,32.34546603475514,0.0,40.0
5300,32.01213270142181,0.0,40.0
5400,32.11879936808848,0.0,40.0
5500,32.01213270142181,0.0,40.0
5600,32.01213270142181,0.0,40.0
5700,32.01213270142181,0.0,40.0
5800,32.01213270142181,0.0,40.0
5900,32.01213270142181,0.0,40.0
6000,32.01213270142181,0.0,40.0
6100,32.01213270142181,0.0,40.0
6200,32.01213270142181,0.0,40.0
6300,32.01213270142181,0.0,40.0
6400,32.01213270142181,0.0,40.0
6500,32.01213270142181,0.0,40.0
6600,32.01213270142181,0.0,40.0
6700,32.01213270142181,0.0,40.0
6800,32.01213270142181,0.0,40.0
6900,32.01213270142181,0.0,40.0
7000,32.01213270142181,0.0,40.0
7100,32.01213270142181,0.0,40.0
7200,32.01213270142181,0.0,40.0
7300,32.01213270142181,0.0,40.0
7400,32.01213270142181,0.0,40.0
7500,32.01213270142181,0.0,40.0
7600,32.01213270142181,0.0,40.0
7700,32.01213270142181,0.0,40.0
7800,32.01213270142181,0.0,40.0
7900,32.01213270142181,0.0,40.0
8000,32.01213270142181,0.0,40.0
8100,32.01213270142181,0.0,40.0
8200,32.01213270142181,0.0,40.0
8300,32.01213270142181,0.0,40.0
8400,32.01213270142181,0.0,40.0
8500,32.01213270142181,0.0,40.0
8600,32.01213270142181,0.0,40.0
8700,32.01213270142181,0.0,40.0
8800,32.01213270142181,0.0,40.0
8900,32.01213270142181,0.0,40.0
9000,32.01213270142181,0.0,40.0
9100,32.01213270142181,0.0,40.0
9200,32.01213270142181,0.0,40.0
9300,32.01213270142181,0.0,40.0
9400,32.01213270142181,0.0,40.0
9500,32.01213270142181,0.0,40.0
9600,32.01213270142181,0.0,40.0
9700,32.01213270142181,0.0,40.0
9800,32.01213270142181,0.0,40.0
9900,32.01213270142181,0.0,40.0
10000,32.01213270142181,0.0,40.0
10100,32.01213270142181,0.0,40.0
10200,32.01213270142181,0.0,40.0
10300,33.25213269323369,0.0,40.0
10400,33.492108642984476,0.0,40.0
10500,33.574930637962645,0.0,40.0
10600,33.478775308823856,0.0,40.0
10700,33.51741198965485,0.0,40.0
10800,33.46826433370248,0.0,40.0
10900,33.5319500004284,0.0,40.0
11000,33.398796199792415,0.0,40.0
11100,33.33212953312607,0.0,40.0
11200,33.3587961997927,0.0,40.0
11300,33.29212953312601,0.0,40.0
11400,33.251950001525586,0.0,40.0
11500,33.2121086375594,0.0,40.0
11600,32.35879936808847,0.0,40.0
11700,33.25074417813401,0.0,40.0
11800,33.25194881415535,0.0,40.0
11900,33.212107448523405,0.0,40.0
12000,33.17074417813877,0.0,40.0
12100,33.36159647340227,0.0,40.0
12200,33.21212833947324,0.0,40.0
12300,33.25212833947349,0.0,40.0
12400,33.29212833958247,0.0,40.0
12500,33.09210744934619,0.0,40.0
12600,32.93074413041825,0.0,40.0
12700,32.93074417812414,0.0,40.0
12800,32.491948397896046,0.0,40.0
12900,32.41212952863475,0.0,40.0
13000,32.20159653085718,0.0,40.0
13100,32.09213270142182,0.0,40.0
13200,32.250744185380945,0.0,40.0
13300,32.361413835684544,0.0,40.0
13400,32.20159653085718,0.0,40.0
13500,32.09213270142182,0.0,40.0
13600,32.77194559104448,0.0,40.0
13700,33.0119488141487,0.0,40.0
13800,33.092107448518895,0.0,40.0
13900,33.132128339468764,0.0,40.0
14000,33.20159611111648,0.0,40.0
14100,33.052128339473484,0.0,40.0
14200,33.13074531946862,0.0,40.0
14300,33.13213228419767,0.0,40.0
14400,32.01213270142181,0.0,40.0
14500,32.01213270142181,0.0,40.0
14600,32.01213270142181,0.0,40.0
14700,33.265466034591654,0.0,40.0
14800,33.065465609200785,0.0,40.0
14900,33.11879578161351,0.0,40.0
15000,33.132132221862825,0.0,40.0
15100,32.01213270142181,0.0,40.0
15200,33.22546549209863,0.0,40.0
15300,25.331758605880697,1.0,32.0
15400,33.26543983390528,0.0,40.0
