steps,avg_reward,collision_rate,episode_length
28400,33.220090693187,0.0,40.0
28500,33.45301951972085,0.0,40.0
28600,30.921029590677467,0.0,40.0
28700,28.35949039439282,0.0,40.0
28800,29.16088867929277,0.0,40.0
28900,33.363727160265455,0.0,40.0
29000,30.040637036911203,0.0,40.0
29100,33.20303094979036,0.0,40.0
29200,33.164571638977826,0.0,40.0
29300,33.198788589565304,0.0,40.0
29400,33.11136862713025,0.0,40.0
29500,32.88965423649432,0.0,40.0
29600,33.07101810600968,0.0,40.0
29700,30.931603008121517,0.0,40.0
29800,33.051304820197814,0.0,40.0
29900,28.361593016235616,0.0,40.0
30000,29.973188359029916,0.0,40.0
30100,33.0781335603344,0.0,40.0
30200,33.33491586642734,0.0,40.0
30300,30.950778111144075,0.0,40.0
30400,29.18756154122836,0.0,40.0
30500,33.37434909897493,0.0,40.0
30600,33.379968040172315,0.0,40.0
30700,33.18130534109038,0.0,40.0
30800,32.967816268001556,0.0,40.0
30900,29.211566507158654,0.0,40.0
31000,33.74403534336065,0.0,40.0
31100,29.97774508258343,0.0,40.0
31200,31.777560424691767,0.0,40.0
31300,33.33458157823754,0.0,40.0
31400,33.33925641627663,0.0,40.0
31500,33.2085099573638,0.0,40.0
31600,26.626133151053875,0.0,40.0
31700,28.02212631942142,0.0,40.0
31800,32.398895900864915,0.0,40.0
31900,33.4968787692229,0.0,40.0
32000,33.30553763224686,0.0,40.0
32100,33.380622871526995,0.0,40.0
32200,33.1392469404349,0.0,40.0
32300,28.45239236114807,0.0,40.0
32400,32.47530042021308,0.0,40.0
32500,33.24143404685393,0.0,40.0
32600,31.90482337729567,0.0,40.0
32700,33.50017906542057,0.0,40.0
32800,33.11435888098624,0.0,40.0
32900,33.19769542740566,0.0,40.0
33000,30.076940714164266,0.0,40.0
33100,33.12922999521439,0.0,40.0
33200,28.99976192937198,0.0,40.0
33300,33.18987427270447,0.0,40.0
33400,31.742873682517963,0.0,40.0
33500,31.687970168595303,0.0,40.0
33600,33.33664372070401,0.0,40.0
33700,33.100104834214235,0.0,40.0
33800,33.21111932070529,0.0,40.0
33900,33.274579079345514,0.0,40.0
34000,29.545078488968624,0.0,40.0
34100,33.387358431502335,0.0,40.0
34200,29.149965640436804,0.0,40.0
34300,33.485891373029226,0.0,40.0
34400,31.63859010303922,0.0,40.0
34500,33.167570449454736,0.0,40.0
34600,33.29874894852896,0.0,40.0
34700,33.230100120453514,0.0,40.0
34800,33.54804299454382,0.0,40.0
34900,33.24982019329662,0.0,40.0
35000,32.47315223874084,0.0,40.0
35100,31.690957155550212,0.0,40.0
35200,29.19854515189925,0.0,40.0
35300,33.12626829442871,0.0,40.0
35400,33.31830625561251,0.0,40.0
35500,27.495878403425593,0.0,40.0
35600,33.15984934170072,0.0,40.0
35700,33.28471354484146,0.0,40.0
35800,32.84980956926565,0.0,40.0
35900,27.443413741571096,0.0,40.0
36000,33.3052669220141,0.0,40.0
36100,33.216663923847534,0.0,40.0
36200,30.002921080555396,0.0,40.0
36300,28.236290356136426,0.0,40.0
36400,29.924973298854752,0.0,40.0
36500,33.48012021986134,0.0,40.0
36600,33.236907332093686,0.0,40.0
36700,33.311283530476004,0.0,40.0
36800,33.301459831611155,0.0,40.0
36900,33.274476769988325,0.0,40.0
37000,33.12266001216634,0.0,40.0
37100,33.37349006809783,0.0,40.0
37200,33.2816089335147,0.0,40.0
37300,29.03224363482907,0.0,40.0
37400,33.18695049536723,0.0,40.0
37500,33.1630925710158,0.0,40.0
37600,33.28015113125879,0.0,40.0
37700,33.132020829994644,0.0,40.0
37800,33.62152520253033,0.0,40.0
37900,33.24367132417656,0.0,40.0
38000,33.38127426470845,0.0,40.0
38100,28.38973957440498,0.0,40.0
38200,33.207816145162994,0.0,40.0
38300,33.00209732792527,0.0,40.0
38400,33.225814584899055,0.0,40.0
38500,33.267863176598915,0.0,40.0
38600,33.0577603517854,0.0,40.0
38700,33.02049600343838,0.0,40.0
38800,33.405684470356846,0.0,40.0
38900,33.25742152949891,0.0,40.0
39000,29.981355833563807,0.0,40.0
39100,33.550083902346906,0.0,40.0
39200,29.75600077050315,0.0,40.0
39300,33.32138373325673,0.0,40.0
39400,33.227532395372364,0.0,40.0
39500,32.86795459822299,0.0,40.0
39600,33.32789880686493,0.0,40.0
39700,29.282033933959383,0.0,40.0
39800,33.340284973543234,0.0,40.0
39900,33.217927291234176,0.0,40.0
40000,32.812306641788304,0.0,40.0
40100,32.99542003921574,0.0,40.0
40200,32.396521424374114,0.0,40.0
40300,33.17632419706405,0.0,40.0
40400,33.286102337343145,0.0,40.0
40500,32.960000000000015,0.0,40.0
40600,33.030257421704455,0.0,40.0
40700,33.314280813203645,0.0,40.0
40800,33.300511500893364,0.0,40.0
40900,33.26950284456682,0.0,40.0
41000,33.379109891636034,0.0,40.0
41100,33.17531572669982,0.0,40.0
41200,33.301626543439085,0.0,40.0
41300,33.16221520191852,0.0,40.0
41400,29.175898672361487,0.0,40.0
41500,33.20094465012442,0.0,40.0
41600,32.47531768138307,0.0,40.0
41700,33.207494033186684,0.0,40.0
41800,33.12182062381218,0.0,40.0
41900,33.32268574939751,0.0,40.0
42000,33.532659610503266,0.0,40.0
42100,30.007992828818363,0.0,40.0
42200,33.54022203364585,0.0,40.0
42300,33.13705268750964,0.0,40.0
42400,33.28397502904196,0.0,40.0
42500,30.28025623056222,0.0,40.0
42600,33.230777523583406,0.0,40.0
42700,33.24983123955237,0.0,40.0
42800,32.523372831407244,0.0,40.0
42900,33.374772508811354,0.0,40.0
43000,33.32931578279234,0.0,40.0
43100,31.63832613585501,0.0,40.0
43200,33.48890785132596,0.0,40.0
43300,33.32450165162498,0.0,40.0
43400,33.314063027770175,0.0,40.0
43500,33.28304095759012,0.0,40.0
43600,33.21086181615153,0.0,40.0
43700,33.30944977910974,0.0,40.0
43800,33.24785747331228,0.0,40.0
43900,29.948670386341217,0.0,40.0
44000,30.046775386108337,0.0,40.0
44100,33.186757423756916,0.0,40.0
44200,33.272673546357744,0.0,40.0
44300,32.46055164978194,0.0,40.0
44400,33.23456556699741,0.0,40.0
44500,30.820154320931994,0.0,40.0
44600,33.29632878628335,0.0,40.0
44700,33.17731212847295,0.0,40.0
44800,33.18676026336576,0.0,40.0
44900,33.26925977665266,0.0,40.0
45000,29.292560800476668,0.0,40.0
45100,33.37205576415231,0.0,40.0
45200,33.375382764426035,0.0,40.0
45300,33.27090637572774,0.0,40.0
45400,27.525329279531793,0.0,40.0
45500,33.07159779548959,0.0,40.0
45600,33.34202041893902,0.0,40.0
45700,30.73079903391373,0.0,40.0
45800,33.07163304323604,0.0,40.0
45900,33.56705994500517,0.0,40.0
46000,33.20168376842714,0.0,40.0
46100,33.17650114519163,0.0,40.0
46200,33.4519995431111,0.0,40.0
46300,33.255234818225595,0.0,40.0
46400,33.26897074325399,0.0,40.0
46500,33.31442244632997,0.0,40.0
46600,33.55048711866741,0.0,40.0
46700,33.348789995807486,0.0,40.0
46800,33.56550665699671,0.0,40.0
46900,29.828248938016092,0.0,40.0
47000,33.03556177626414,0.0,40.0
47100,32.58830905821839,0.0,40.0
47200,33.52164481460335,0.0,40.0
47300,33.36766130509438,0.0,40.0
47400,33.53518545930805,0.0,40.0
47500,31.67187123468096,0.0,40.0
47600,33.30909891599611,0.0,40.0
47700,33.20137488372185,0.0,40.0
47800,33.3036409538905,0.0,40.0
47900,33.318872027004865,0.0,40.0
48000,31.60649446029626,0.0,40.0
48100,28.32316338220824,0.0,40.0
48200,33.158849452840855,0.0,40.0
48300,33.251115670917955,0.0,40.0
48400,33.003253163525244,0.0,40.0
48500,28.40784770967387,0.0,40.0
48600,29.238148846595152,0.0,40.0
48700,33.27592186055306,0.0,40.0
48800,33.30260441814987,0.0,40.0
48900,33.292910494564,0.0,40.0
49000,33.176110094632044,0.0,40.0
49100,33.29154454798002,0.0,40.0
49200,29.106768953527297,0.0,40.0
49300,33.29338805561194,0.0,40.0
49400,33.1606610605885,0.0,40.0
49500,32.42666666666668,0.0,40.0
49600,33.044823350574866,0.0,40.0
49700,28.291495657554464,0.0,40.0
49800,33.319669025189484,0.0,40.0
49900,30.554154907980635,0.0,40.0
50000,33.1106302394457,0.0,40.0
50100,28.495152996471152,0.0,40.0
50200,33.48882376763032,0.0,40.0
50300,33.22328481358075,0.0,40.0
50400,33.09464389276223,0.0,40.0
50500,30.291834702639772,0.0,40.0
50600,33.3226831215328,0.0,40.0
50700,33.222053541999266,0.0,40.0
50800,29.320244768145972,0.0,40.0
50900,33.3887666338617,0.0,40.0
51000,33.224039394824416,0.0,40.0
51100,33.14849913833921,0.0,40.0
51200,33.32462093937602,0.0,40.0
51300,33.68013259926192,0.0,40.0
51400,33.16838563396906,0.0,40.0
51500,33.036694502361215,0.0,40.0
51600,27.160512546566732,0.0,40.0
51700,32.98415258521275,0.0,40.0
51800,29.218231340688842,0.0,40.0
51900,32.996862032354585,0.0,40.0
52000,33.146091134133265,0.0,40.0
52100,33.22443215963492,0.0,40.0
52200,33.37180063505287,0.0,40.0
52300,31.781156378992943,0.0,40.0
52400,33.18499096336203,0.0,40.0
52500,33.248049327447134,0.0,40.0
52600,33.37417761994513,0.0,40.0
52700,33.19956621727398,0.0,40.0
52800,33.173785258358976,0.0,40.0
52900,33.29396174083797,0.0,40.0
53000,33.52919594685239,0.0,40.0
53100,33.2085354014045,0.0,40.0
53200,33.373665047736054,0.0,40.0
53300,33.33067172620316,0.0,40.0
53400,33.21488463575759,0.0,40.0
53500,32.9771543705375,0.0,40.0
53600,29.141736757444992,0.0,40.0
53700,31.64603923091916,0.0,40.0
53800,28.561296378392615,0.0,40.0
53900,33.22249113289238,0.0,40.0
54000,33.29388426324153,0.0,40.0
54100,30.8657377130487,0.0,40.0
54200,33.328512084430045,0.0,40.0
54300,33.26523236961852,0.0,40.0
54400,29.96979320292424,0.0,40.0
54500,33.333761873199116,0.0,40.0
54600,33.436121834638726,0.0,40.0
54700,33.203612967937666,0.0,40.0
54800,21.44206616570985,0.0,40.0
54900,33.37796865500039,0.0,40.0
55000,33.28513274599905,0.0,40.0
55100,30.817225252647216,0.0,40.0
55200,33.36515428427229,0.0,40.0
55300,33.35218877612413,0.0,40.0
55400,32.7032506522035,0.0,40.0
55500,33.497071767314324,0.0,40.0
55600,33.20966410163342,0.0,40.0
55700,33.30452533866317,0.0,40.0
55800,29.289698868075984,0.0,40.0
55900,30.17233843854432,0.0,40.0
56000,33.474893277424876,0.0,40.0
56100,33.96285857575136,0.0,40.0
56200,29.384217707952235,0.0,40.0
56300,33.210173669066364,0.0,40.0
56400,33.308948687157155,0.0,40.0
56500,33.21888961053287,0.0,40.0
56600,33.16884962793882,0.0,40.0
56700,33.28317295695259,0.0,40.0
56800,33.19923606936092,0.0,40.0
56900,33.27964645237484,0.0,40.0
57000,32.52851417526346,0.0,40.0
57100,33.26157621551947,0.0,40.0
57200,33.55741982301132,0.0,40.0
57300,33.46716667100753,0.0,40.0
57400,33.476527005946345,0.0,40.0
57500,33.31559114664744,0.0,40.0
57600,33.10649688514266,0.0,40.0
57700,33.299094064563945,0.0,40.0
57800,28.487480897290396,0.0,40.0
57900,30.86096877968774,0.0,40.0
58000,31.447720723010217,0.0,40.0
58100,32.928589712440456,0.0,40.0
58200,33.41958719945814,0.0,40.0
58300,33.23922748551221,0.0,40.0
58400,32.52270245922895,0.0,40.0
58500,29.160530883366576,0.0,40.0
58600,33.464096246213046,0.0,40.0
58700,33.281284610884754,0.0,40.0
58800,29.343828407835712,0.0,40.0
58900,21.348531145609886,0.0,40.0
59000,33.32000966484467,0.0,40.0
59100,33.44001586175256,0.0,40.0
59200,33.379530321902195,0.0,40.0
59300,33.3832926214163,0.0,40.0
59400,33.300181797100116,0.0,40.0
59500,33.5413748894951,0.0,40.0
59600,29.083667305949785,0.0,40.0
59700,33.252803772698506,0.0,40.0
59800,33.53249841665371,0.0,40.0
59900,33.26832795855685,0.0,40.0
60000,31.519358006827943,0.0,40.0
60100,33.18461188852626,0.0,40.0
60200,29.980276878184878,0.0,40.0
60300,24.39119317200137,0.0,40.0
60400,33.522086074398054,0.0,40.0
60500,33.491722790576155,0.0,40.0
60600,33.623500786127046,0.0,40.0
60700,29.595930606795424,0.0,40.0
60800,33.53851939474983,0.0,40.0
60900,31.57494668093996,0.0,40.0
61000,33.363564522193315,0.0,40.0
61100,32.49381827795273,0.0,40.0
61200,33.406430091134695,0.0,40.0
61300,33.08405139585985,0.0,40.0
61400,33.36114415606152,0.0,40.0
61500,31.82991620923382,0.0,40.0
61600,33.5102632416289,0.0,40.0
61700,28.459223922044913,0.0,40.0
61800,31.883003325772773,0.0,40.0
61900,30.864767378772388,0.0,40.0
62000,32.68225725665724,0.0,40.0
62100,33.236043497264184,0.0,40.0
62200,33.41329998186014,0.0,40.0
62300,33.361442022145994,0.0,40.0
62400,33.23910286481523,0.0,40.0
62500,33.19581403716587,0.0,40.0
62600,33.256633034507296,0.0,40.0
62700,33.190878376625626,0.0,40.0
62800,33.761786926798024,0.0,40.0
62900,30.103505305173773,0.0,40.0
63000,33.01954971428065,0.0,40.0
63100,33.228365656541406,0.0,40.0
63200,33.01340639925422,0.0,40.0
63300,33.286543176441384,0.0,40.0
63400,33.317238886145596,0.0,40.0
63500,33.13285570235297,0.0,40.0
63600,33.25802963932655,0.0,40.0
63700,33.56051811631658,0.0,40.0
63800,33.31704193382674,0.0,40.0
63900,33.297585259639035,0.0,40.0
64000,33.28048779346484,0.0,40.0
64100,33.45546782227263,0.0,40.0
64200,33.33897699552674,0.0,40.0
64300,26.620134659252056,0.0,40.0
64400,30.107370168178466,0.0,40.0
64500,33.20008644393435,0.0,40.0
64600,33.463281725737055,0.0,40.0
64700,33.234978984846784,0.0,40.0
64800,33.26190611132767,0.0,40.0
64900,27.546792646245326,0.0,40.0
65000,33.735064508065214,0.0,40.0
65100,33.630129095632924,0.0,40.0
65200,33.21817005483595,0.0,40.0
65300,33.494141009667,0.0,40.0
65400,33.374230350059946,0.0,40.0
65500,28.38048582165995,0.0,40.0
65600,33.325268310054966,0.0,40.0
65700,33.233810496698226,0.0,40.0
65800,33.42634416485896,0.0,40.0
65900,33.5040623920862,0.0,40.0
66000,33.35716958249299,0.0,40.0
66100,33.23542347483558,0.0,40.0
66200,33.33648722406919,0.0,40.0
66300,33.36572655506249,0.0,40.0
66400,33.29059826458243,0.0,40.0
66500,33.54244587292032,0.0,40.0
66600,33.48915928801551,0.0,40.0
66700,33.297363807937145,0.0,40.0
66800,33.5206354547763,0.0,40.0
66900,33.504210218209884,0.0,40.0
67000,33.364122602527175,0.0,40.0
67100,33.62532819980296,0.0,40.0
67200,31.933164866618075,0.0,40.0
67300,33.39373767152244,0.0,40.0
67400,32.351858542474375,0.0,40.0
67500,33.288897419495626,0.0,40.0
67600,33.53338225503136,0.0,40.0
67700,33.20007036797879,0.0,40.0
67800,33.30859847257364,0.0,40.0
67900,33.20139965469585,0.0,40.0
68000,33.53940739649535,0.0,40.0
68100,33.520350028277775,0.0,40.0
68200,33.36283842788001,0.0,40.0
68300,33.520684472495816,0.0,40.0
68400,33.46982416792389,0.0,40.0
68500,31.142421286945837,0.0,40.0
68600,33.73509439951941,0.0,40.0
68700,33.52222194500675,0.0,40.0
68800,33.323989670824645,0.0,40.0
68900,33.2637510736239,0.0,40.0
69000,32.459918622296854,0.0,40.0
69100,33.33584733947779,0.0,40.0
69200,33.43300392212635,0.0,40.0
69300,33.59686471881002,0.0,40.0
69400,33.513771282808136,0.0,40.0
69500,33.382099696606836,0.0,40.0
69600,33.43456523660804,0.0,40.0
69700,33.45050667853777,0.0,40.0
69800,33.56696028092778,0.0,40.0
69900,33.550786038533836,0.0,40.0
70000,33.32892591503177,0.0,40.0
70100,33.21689942088387,0.0,40.0
70200,33.30262383519117,0.0,40.0
70300,33.446820523034404,0.0,40.0
70400,29.19330546045487,0.0,40.0
70500,30.08888999355754,0.0,40.0
70600,33.28220299337249,0.0,40.0
70700,33.88844001516054,0.0,40.0
70800,33.77967887543425,0.0,40.0
70900,33.74097133846325,0.0,40.0
71000,33.62875918646493,0.0,40.0
71100,33.38631095808831,0.0,40.0
71200,29.804353002337475,0.0,40.0
71300,33.21303040100125,0.0,40.0
71400,33.31531373423228,0.0,40.0
71500,33.81930466141068,0.0,40.0
71600,33.86811175712996,0.0,40.0
71700,33.74924042507129,0.0,40.0
71800,33.80182666716068,0.0,40.0
71900,33.41503245702474,0.0,40.0
72000,33.324000462870636,0.0,40.0
72100,33.43550324944635,0.0,40.0
72200,33.49167044274759,0.0,40.0
72300,30.497682182428978,0.0,40.0
72400,28.340332982308635,0.0,40.0
72500,33.323372125510176,0.0,40.0
72600,33.212606518274974,0.0,40.0
72700,33.55529523056054,0.0,40.0
72800,33.41369261461152,0.0,40.0
72900,33.48653286265407,0.0,40.0
73000,33.43162286586222,0.0,40.0
73100,33.82923601125161,0.0,40.0
73200,33.551033878049324,0.0,40.0
73300,33.55667675021768,0.0,40.0
73400,33.57898000036097,0.0,40.0
73500,33.30596575817386,0.0,40.0
73600,33.81108957081039,0.0,40.0
73700,30.782538690489066,0.0,40.0
